MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,HouseAge,RemodAge,TotalSF,OverallQual2,TotalBath
20,RL,110.0,14333,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,4,6,1518.0,1,0.0,590.0,2108.0,GasA,5,Y,SBrkr,2122,0,0,2122,1.0,0.0,2,1,2,1,4,7,Typ,1,5,Attchd,Fin,3.0,938.0,3,3,Y,130,142,0,0,0,0,0,11,2007,New,Partial,0,0,4230.0,64,3.5
60,RL,107.0,13641,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,3,456.0,5,TA,PConc,5,3,4,6,1304.0,1,0.0,630.0,1934.0,GasA,5,Y,SBrkr,1943,713,0,2656,1.0,0.0,2,1,3,1,5,8,Typ,1,4,Attchd,RFn,3.0,1040.0,3,3,Y,268,58,0,0,0,0,0,12,2007,New,Partial,0,0,4590.0,81,3.5
60,RL,110.0,13440,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,3,190.0,4,TA,PConc,5,3,1,1,0.0,1,0.0,1108.0,1108.0,GasA,5,Y,SBrkr,1148,1402,0,2550,0.0,0.0,2,1,4,1,5,11,Typ,1,4,BuiltIn,Fin,3.0,670.0,3,3,Y,120,39,0,0,0,0,0,3,2007,New,Partial,1,0,3658.0,64,2.5
20,RL,105.0,15431,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,3,400.0,5,TA,PConc,5,3,4,6,1430.0,1,0.0,564.0,1994.0,GasA,5,Y,SBrkr,2046,0,0,2046,1.0,0.0,2,1,2,1,5,7,Typ,2,4,Attchd,Fin,3.0,878.0,3,3,Y,188,65,0,0,175,0,0,8,2007,WD,Normal,2,1,4040.0,100,3.5
20,RL,107.0,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,2,456.0,5,TA,PConc,5,3,4,6,1812.0,1,0.0,740.0,2552.0,GasA,5,Y,SBrkr,2552,0,0,2552,1.0,0.0,2,0,3,1,5,8,Typ,2,5,Attchd,Fin,3.0,932.0,3,3,Y,130,28,0,0,0,0,0,10,2007,New,Partial,0,0,5104.0,81,3.0
60,RL,118.0,13654,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2005,2006,Gable,CompShg,MetalSd,MetalSd,3,365.0,4,TA,PConc,5,3,4,1,0.0,1,0.0,1704.0,1704.0,GasA,5,Y,SBrkr,1722,1036,0,2758,0.0,0.0,2,1,4,1,5,9,Typ,1,5,BuiltIn,Fin,3.0,814.0,3,3,Y,282,55,0,0,0,0,0,5,2007,WD,Normal,2,1,4462.0,81,2.5
20,RL,59.0,17169,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,3,970.0,5,TA,PConc,5,3,3,6,1684.0,1,0.0,636.0,2320.0,GasA,5,Y,SBrkr,2290,0,0,2290,2.0,0.0,2,1,2,1,5,7,Typ,1,4,Attchd,Fin,3.0,1174.0,3,3,Y,192,30,0,0,0,0,0,8,2007,New,Partial,0,0,4610.0,100,4.5
60,RL,134.0,16659,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,1582.0,1582.0,GasA,5,Y,SBrkr,1582,570,0,2152,0.0,0.0,2,1,3,1,4,7,Typ,1,4,Detchd,Unf,2.0,728.0,3,3,Y,0,368,0,0,0,0,0,6,2007,New,Partial,0,-1,3734.0,64,2.5
60,RL,82.0,9709,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,2,120.0,5,TA,PConc,5,3,4,6,778.0,1,0.0,140.0,918.0,GasA,5,Y,SBrkr,958,1142,0,2100,1.0,0.0,2,1,3,1,5,8,Typ,2,4,BuiltIn,Fin,3.0,786.0,3,3,Y,172,104,0,0,0,0,0,9,2007,New,Partial,0,0,3018.0,64,3.5
20,RL,94.0,13615,Pave,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,2,510.0,5,TA,PConc,5,3,4,1,0.0,1,0.0,1802.0,1802.0,GasA,5,Y,SBrkr,1802,0,0,1802,0.0,0.0,2,1,3,1,5,7,Typ,1,4,Attchd,Fin,3.0,843.0,3,3,Y,158,105,0,0,0,0,0,6,2007,WD,Normal,1,1,3604.0,81,2.5
60,RL,99.0,13069,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,3,502.0,4,TA,PConc,4,3,3,1,0.0,1,0.0,1706.0,1706.0,GasA,5,Y,SBrkr,1718,1238,0,2956,0.0,0.0,2,1,5,1,5,11,Typ,1,5,BuiltIn,RFn,3.0,916.0,3,3,Y,194,50,0,0,0,0,0,8,2007,WD,Normal,3,3,4662.0,64,2.5
60,RL,110.0,14277,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,3,280.0,4,TA,PConc,5,3,2,6,938.0,1,0.0,379.0,1317.0,GasA,5,Y,SBrkr,1217,1168,0,2385,1.0,0.0,2,1,3,1,4,7,Typ,1,4,Attchd,Fin,3.0,818.0,3,3,Y,192,228,0,0,0,0,0,1,2007,WD,Normal,4,4,3702.0,64,3.5
60,RL,68.58035714285714,12568,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,2,246.0,4,TA,PConc,5,3,3,6,669.0,1,0.0,226.0,895.0,GasA,5,Y,SBrkr,895,923,0,1818,1.0,0.0,2,1,3,1,5,8,Typ,1,4,Attchd,Fin,3.0,774.0,3,3,Y,196,104,0,0,0,0,0,8,2007,New,Partial,0,0,2713.0,64,3.5
20,RL,70.0,9926,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,3,210.0,4,TA,PConc,4,3,2,6,1178.0,1,0.0,436.0,1614.0,GasA,5,Y,SBrkr,1614,0,0,1614,1.0,0.0,2,0,3,1,4,7,Typ,0,4,Attchd,RFn,3.0,878.0,3,3,Y,100,38,0,0,0,0,0,5,2007,WD,Normal,2,1,3228.0,49,3.0
20,RL,71.0,9254,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,3,210.0,4,TA,PConc,4,3,1,6,119.0,1,0.0,1602.0,1721.0,GasA,5,Y,SBrkr,1721,0,0,1721,1.0,0.0,2,0,3,1,4,7,Typ,0,4,Attchd,RFn,2.0,554.0,3,3,Y,168,27,0,0,0,0,0,1,2007,WD,Normal,2,2,3442.0,64,3.0
60,RL,92.0,10732,Pave,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,1298.0,1298.0,GasA,5,Y,SBrkr,1298,530,0,1828,0.0,0.0,2,1,3,1,4,7,Typ,0,4,BuiltIn,RFn,3.0,876.0,3,3,Y,0,40,0,0,0,0,0,2,2007,New,Partial,1,0,3126.0,64,2.5
120,RL,34.0,3901,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,2,182.0,4,TA,PConc,4,3,3,5,866.0,1,0.0,436.0,1302.0,GasA,5,Y,SBrkr,1302,0,0,1302,1.0,0.0,1,1,1,1,4,5,Typ,1,4,Attchd,RFn,2.0,631.0,3,3,Y,110,50,0,0,0,0,0,8,2007,New,Partial,2,1,2604.0,36,2.5
120,RL,34.0,3903,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,2,182.0,4,TA,PConc,4,3,3,5,1030.0,1,0.0,272.0,1302.0,GasA,5,Y,SBrkr,1302,0,0,1302,1.0,0.0,1,1,1,1,4,5,Typ,1,4,Attchd,RFn,2.0,631.0,3,3,Y,110,50,0,0,0,0,0,5,2007,WD,Normal,2,1,2604.0,36,2.5
120,RL,41.0,6289,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,2,256.0,4,TA,PConc,4,3,3,5,762.0,1,0.0,600.0,1362.0,GasA,5,Y,SBrkr,1362,0,0,1362,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,RFn,2.0,460.0,3,3,Y,192,28,0,0,0,0,0,6,2007,WD,Normal,2,1,2724.0,36,3.0
120,RL,34.0,4590,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,2,108.0,4,TA,PConc,4,4,2,6,24.0,1,0.0,1530.0,1554.0,GasA,5,Y,SBrkr,1554,0,0,1554,0.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,RFn,2.0,627.0,3,3,Y,156,73,0,0,0,0,0,5,2007,CWD,Normal,1,1,3108.0,64,2.0
120,RL,48.0,7841,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,3,394.0,5,TA,PConc,5,3,1,6,848.0,1,0.0,729.0,1577.0,GasA,5,Y,SBrkr,1577,0,0,1577,1.0,0.0,2,0,2,1,5,6,Typ,1,4,Attchd,RFn,2.0,564.0,3,3,Y,203,39,0,0,0,0,0,5,2007,WD,Normal,2,2,3154.0,81,3.0
120,RL,48.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,3,176.0,4,TA,PConc,4,3,1,6,24.0,1,0.0,1300.0,1324.0,GasA,5,Y,SBrkr,1324,0,0,1324,0.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,Fin,2.0,550.0,3,3,Y,0,38,0,0,0,0,0,9,2007,New,Partial,1,1,2648.0,64,2.0
120,RL,48.0,3242,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,Wd Shng,2,235.0,4,TA,PConc,4,3,1,6,1000.0,1,0.0,405.0,1405.0,GasA,5,Y,SBrkr,1405,0,0,1405,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,RFn,2.0,478.0,3,3,Y,136,36,0,0,0,0,0,3,2007,WD,Normal,4,4,2810.0,49,3.0
60,RL,59.0,15810,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,CBlock,4,3,1,1,0.0,1,0.0,768.0,768.0,GasA,5,Y,SBrkr,768,728,0,1496,0.0,0.0,3,0,3,1,4,7,Typ,0,4,Attchd,Unf,2.0,572.0,3,3,Y,100,0,0,0,0,0,0,5,2007,New,Partial,0,0,2264.0,36,3.0
60,RL,65.0,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,768.0,768.0,GasA,5,Y,SBrkr,768,768,0,1536,0.0,0.0,2,1,3,1,4,6,Typ,1,4,Attchd,Fin,2.0,400.0,3,3,Y,100,38,0,0,0,0,0,6,2007,WD,Normal,2,1,2304.0,36,2.5
60,RL,58.0,13204,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,2,44.0,3,TA,PConc,4,3,1,1,0.0,1,0.0,608.0,608.0,GasA,5,Y,SBrkr,608,850,0,1458,0.0,0.0,2,0,3,1,4,6,Typ,0,4,BuiltIn,Fin,2.0,454.0,3,3,Y,100,33,0,0,0,0,0,5,2007,New,Partial,1,0,2066.0,49,2.0
60,RL,62.0,8857,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,738.0,738.0,GasA,5,Y,SBrkr,738,757,0,1495,0.0,0.0,2,1,3,1,4,7,Typ,1,4,Attchd,RFn,2.0,440.0,3,3,Y,100,30,0,0,0,0,0,3,2007,New,Partial,1,1,2233.0,36,2.5
60,RL,63.0,9729,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,698.0,698.0,GasA,5,Y,SBrkr,698,1048,0,1746,1.0,0.0,2,1,3,1,4,6,Typ,1,4,BuiltIn,Unf,3.0,350.0,3,3,Y,0,34,0,0,0,0,0,6,2007,New,Partial,1,0,2444.0,36,3.5
20,RL,88.0,12216,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,TA,PConc,4,3,3,6,918.0,1,0.0,408.0,1326.0,GasA,5,Y,SBrkr,1326,0,0,1326,1.0,0.0,2,0,3,1,4,6,Typ,0,4,Attchd,Fin,2.0,388.0,3,3,Y,120,23,0,0,0,0,2000,6,2007,WD,Normal,2,2,2652.0,36,3.0
60,RL,72.0,8229,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,2,22.0,4,TA,PConc,4,3,3,1,0.0,1,0.0,752.0,752.0,GasA,5,Y,SBrkr,752,752,0,1504,0.0,0.0,2,1,3,1,4,6,Typ,0,4,Attchd,Fin,2.0,440.0,3,3,Y,100,32,0,0,0,0,0,12,2007,New,Partial,0,0,2256.0,36,2.5
60,RL,64.0,7713,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,2,16.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,728.0,728.0,GasA,5,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,4,7,Typ,0,4,Attchd,Fin,2.0,400.0,3,3,Y,100,24,0,0,0,0,0,7,2007,New,Partial,0,0,2184.0,49,2.5
20,RL,64.0,7697,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,1246.0,1246.0,GasA,5,Y,SBrkr,1258,0,0,1258,0.0,0.0,2,0,3,1,4,6,Typ,0,4,Attchd,RFn,2.0,462.0,3,3,Y,0,0,0,0,0,0,0,8,2007,New,Partial,0,0,2504.0,49,2.0
120,RL,68.58035714285714,3621,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,CompShg,VinylSd,VinylSd,3,72.0,4,TA,PConc,4,3,4,6,1084.0,1,0.0,322.0,1406.0,GasA,5,Y,SBrkr,1589,0,0,1589,1.0,0.0,2,0,2,1,4,7,Typ,1,3,Attchd,Fin,3.0,630.0,3,3,Y,143,20,0,0,0,0,0,11,2007,WD,Normal,4,4,2995.0,64,3.0
20,RL,53.0,3710,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,3,16.0,4,TA,PConc,4,3,3,1,0.0,1,0.0,1266.0,1266.0,GasA,5,Y,SBrkr,1266,0,0,1266,0.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,Fin,2.0,388.0,3,3,Y,100,16,0,0,0,0,0,8,2007,New,Partial,0,0,2532.0,49,2.0
80,RL,65.0,16219,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,4,6,779.0,1,0.0,56.0,835.0,GasA,5,Y,SBrkr,1119,0,0,1119,1.0,0.0,2,0,2,1,4,5,Typ,0,4,Attchd,Fin,2.0,437.0,3,3,Y,100,24,0,0,0,0,0,4,2007,WD,Normal,3,2,1954.0,49,3.0
80,RL,87.0,11084,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,6,192.0,1,0.0,192.0,384.0,GasA,5,Y,SBrkr,744,630,0,1374,1.0,0.0,2,1,3,1,4,8,Typ,1,4,BuiltIn,Fin,2.0,400.0,3,3,Y,100,0,0,0,0,0,0,6,2007,WD,Family,3,3,1758.0,49,3.5
20,RL,59.0,10936,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,3,1,0.0,1,0.0,1510.0,1510.0,GasA,5,Y,SBrkr,1525,0,0,1525,0.0,0.0,2,1,3,1,4,6,Typ,1,4,Attchd,RFn,2.0,534.0,3,3,Y,100,18,0,0,0,0,0,4,2007,New,Partial,1,1,3035.0,49,2.5
80,RL,68.58035714285714,11950,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,5,Y,SBrkr,754,640,0,1394,0.0,0.0,2,1,3,1,4,7,Typ,1,3,BuiltIn,Fin,2.0,400.0,3,3,Y,100,0,0,0,0,0,0,10,2007,WD,Normal,4,4,1778.0,49,2.5
60,RL,63.0,7875,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,3,16.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,847.0,847.0,GasA,5,Y,SBrkr,847,1101,0,1948,0.0,0.0,2,1,4,1,4,8,Typ,1,4,BuiltIn,Fin,2.0,434.0,3,3,Y,0,48,0,0,0,0,0,7,2007,WD,Normal,4,4,2795.0,49,2.5
60,RL,68.58035714285714,8740,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,6,574.0,1,0.0,280.0,854.0,GasA,5,Y,SBrkr,864,1131,0,1995,0.0,0.0,2,1,4,1,4,8,Typ,1,4,BuiltIn,Fin,2.0,435.0,3,3,Y,264,48,0,0,0,0,0,7,2007,WD,Normal,5,5,2849.0,49,2.5
60,RL,58.0,9487,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,TA,PConc,4,3,1,6,520.0,1,0.0,395.0,915.0,GasA,5,Y,SBrkr,940,750,0,1690,1.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,RFn,2.0,442.0,3,3,Y,0,50,0,0,0,0,0,6,2007,WD,Normal,7,7,2605.0,36,3.5
60,RL,59.0,9649,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,3,0.0,3,TA,PConc,4,3,1,1,0.0,1,0.0,941.0,941.0,GasA,5,Y,SBrkr,961,683,0,1644,0.0,0.0,2,1,3,1,3,7,Typ,1,3,Attchd,RFn,2.0,460.0,3,3,Y,460,42,0,0,0,0,0,5,2007,WD,Normal,8,7,2585.0,36,2.5
60,RL,100.0,12191,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,Hip,CompShg,VinylSd,VinylSd,3,515.0,4,TA,PConc,4,3,3,6,1181.0,1,0.0,598.0,1779.0,GasA,5,Y,SBrkr,1779,772,0,2551,1.0,0.0,2,1,4,1,4,8,Typ,2,3,Attchd,Fin,3.0,925.0,3,3,Y,76,61,0,0,0,0,0,6,2007,WD,Normal,10,9,4330.0,64,3.5
60,RL,89.0,10557,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1998,1998,Gable,CompShg,MetalSd,MetalSd,3,422.0,4,TA,PConc,5,3,4,6,672.0,1,0.0,736.0,1408.0,GasA,5,Y,SBrkr,1671,1407,0,3078,1.0,0.0,2,1,4,1,4,9,Typ,1,3,Attchd,Fin,3.0,806.0,3,3,Y,108,87,0,0,0,0,0,7,2007,WD,Normal,9,9,4486.0,81,3.5
60,RL,74.0,11002,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,6,1048.0,1,0.0,341.0,1389.0,GasA,5,Y,SBrkr,1411,1171,0,2582,1.0,0.0,2,1,4,1,4,9,Typ,1,3,Attchd,Fin,3.0,758.0,3,3,Y,286,60,0,0,0,0,0,1,2007,WD,Normal,9,8,3971.0,64,3.5
60,RL,83.0,10790,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,3,275.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,1066.0,1066.0,GasA,5,Y,SBrkr,1108,1277,0,2385,0.0,0.0,2,1,4,1,4,8,Typ,1,3,BuiltIn,Fin,3.0,600.0,3,3,Y,120,38,0,0,0,0,0,5,2007,WD,Normal,9,9,3451.0,49,2.5
60,RL,88.0,11762,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,3,309.0,4,TA,PConc,5,3,1,6,335.0,1,0.0,770.0,1105.0,GasA,5,Y,SBrkr,1105,1097,0,2202,1.0,0.0,2,1,4,1,4,9,Typ,1,3,Attchd,RFn,2.0,517.0,3,3,Y,0,65,0,0,144,0,0,9,2007,WD,Normal,15,14,3307.0,64,3.5
60,RL,82.0,9044,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,3,526.0,4,Gd,PConc,4,3,1,6,1225.0,1,0.0,100.0,1325.0,GasA,5,Y,SBrkr,1335,1203,0,2538,0.0,0.0,2,1,4,1,4,8,Typ,1,3,Attchd,RFn,3.0,933.0,3,3,Y,198,92,0,0,0,0,0,5,2007,WD,Normal,11,10,3863.0,64,2.5
20,RL,75.0,9910,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,3,0.0,4,TA,PConc,4,3,1,1,0.0,1,0.0,1369.0,1369.0,GasA,5,Y,SBrkr,1369,0,0,1369,0.0,0.0,2,0,3,1,4,5,Typ,0,4,Attchd,Unf,2.0,605.0,3,3,Y,0,203,0,0,0,0,0,9,2007,New,Partial,0,0,2738.0,49,2.0
20,RL,91.0,11830,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,3,164.0,4,TA,PConc,4,3,1,6,1220.0,1,0.0,322.0,1542.0,GasA,5,Y,SBrkr,1542,0,0,1542,1.0,0.0,2,0,3,1,4,6,Typ,1,4,Attchd,Unf,3.0,852.0,3,3,Y,168,110,0,0,0,0,0,7,2007,New,Partial,0,0,3084.0,64,3.0
20,RL,76.0,10612,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,3,248.0,4,TA,PConc,4,3,2,6,28.0,1,0.0,1496.0,1524.0,GasA,4,Y,SBrkr,1534,0,0,1534,0.0,0.0,2,0,3,1,4,7,Typ,1,4,Attchd,Fin,2.0,484.0,3,3,Y,168,46,0,0,0,0,0,1,2007,WD,Family,1,1,3058.0,64,2.0
20,RL,98.0,12291,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,3,754.0,5,TA,PConc,5,3,3,6,1572.0,1,0.0,394.0,1966.0,GasA,5,Y,SBrkr,1966,0,0,1966,1.0,0.0,2,0,1,1,5,6,Typ,1,4,Attchd,Fin,3.0,1092.0,3,3,Y,76,52,0,0,0,0,0,10,2007,New,Partial,0,0,3932.0,100,3.0
